gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
2018020432,/api/v1/game/2018020432/feed/live,R,20182019,2018-12-07T00:00:00Z,Final,7,Final,7,FALSE,2,13,11,3,league,2,New York Islanders,/api/v1/teams/2,6,12,10,5,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020432/content
2018020433,/api/v1/game/2018020433/feed/live,R,20182019,2018-12-07T00:30:00Z,Final,7,Final,7,FALSE,5,14,10,5,league,8,Montréal Canadiens,/api/v1/teams/8,2,12,14,3,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020433/content
2018020434,/api/v1/game/2018020434/feed/live,R,20182019,2018-12-07T00:30:00Z,Final,7,Final,7,FALSE,2,14,10,4,league,6,Boston Bruins,/api/v1/teams/6,3,22,7,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020434/content
2018020435,/api/v1/game/2018020435/feed/live,R,20182019,2018-12-07T02:00:00Z,Final,7,Final,7,FALSE,0,15,11,2,league,30,Minnesota Wild,/api/v1/teams/30,2,18,9,2,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020435/content
2018020436,/api/v1/game/2018020436/feed/live,R,20182019,2018-12-07T02:00:00Z,Final,7,Final,7,FALSE,4,16,9,3,league,15,Washington Capitals,/api/v1/teams/15,2,13,12,2,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020436/content
2018020437,/api/v1/game/2018020437/feed/live,R,20182019,2018-12-07T03:00:00Z,Final,7,Final,7,FALSE,3,19,9,1,league,18,Nashville Predators,/api/v1/teams/18,5,12,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020437/content
2018020438,/api/v1/game/2018020438/feed/live,R,20182019,2018-12-07T03:00:00Z,Final,7,Final,7,FALSE,3,9,16,5,league,16,Chicago Blackhawks,/api/v1/teams/16,4,16,13,1,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020438/content
2018020439,/api/v1/game/2018020439/feed/live,R,20182019,2018-12-07T03:30:00Z,Final,7,Final,7,FALSE,6,10,12,5,league,1,New Jersey Devils,/api/v1/teams/1,3,10,18,1,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020439/content
2018020440,/api/v1/game/2018020440/feed/live,R,20182019,2018-12-08T01:00:00Z,Final,7,Final,7,FALSE,2,14,11,5,league,28,San Jose Sharks,/api/v1/teams/28,3,16,10,3,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020440/content
2018020441,/api/v1/game/2018020441/feed/live,R,20182019,2018-12-08T01:00:00Z,Final,7,Final,7,FALSE,1,10,13,4,league,19,St. Louis Blues,/api/v1/teams/19,0,17,9,2,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020441/content
2018020442,/api/v1/game/2018020442/feed/live,R,20182019,2018-12-08T02:00:00Z,Final,7,Final,7,FALSE,2,15,12,2,league,30,Minnesota Wild,/api/v1/teams/30,7,15,12,2,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020442/content
2018020443,/api/v1/game/2018020443/feed/live,R,20182019,2018-12-08T03:00:00Z,Final,7,Final,7,FALSE,4,13,11,4,league,12,Carolina Hurricanes,/api/v1/teams/12,1,15,11,5,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020443/content
2018020444,/api/v1/game/2018020444/feed/live,R,20182019,2018-12-08T18:00:00Z,Final,7,Final,7,FALSE,6,12,12,3,league,4,Philadelphia Flyers,/api/v1/teams/4,2,17,9,4,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018020444/content
2018020445,/api/v1/game/2018020445/feed/live,R,20182019,2018-12-08T21:00:00Z,Final,7,Final,7,FALSE,1,16,14,1,league,54,Vegas Golden Knights,/api/v1/teams/54,5,11,18,1,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020445/content
2018020446,/api/v1/game/2018020446/feed/live,R,20182019,2018-12-09T00:00:00Z,Final,7,Final,7,FALSE,3,20,9,1,league,10,Toronto Maple Leafs,/api/v1/teams/10,6,15,10,4,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020446/content
2018020447,/api/v1/game/2018020447/feed/live,R,20182019,2018-12-09T00:00:00Z,Final,7,Final,7,FALSE,1,12,10,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,2,13,14,3,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020447/content
2018020448,/api/v1/game/2018020448/feed/live,R,20182019,2018-12-09T00:00:00Z,Final,7,Final,7,FALSE,3,14,11,3,league,2,New York Islanders,/api/v1/teams/2,2,13,13,4,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020448/content
2018020449,/api/v1/game/2018020449/feed/live,R,20182019,2018-12-09T00:00:00Z,Final,7,Final,7,FALSE,1,17,8,5,league,21,Colorado Avalanche,/api/v1/teams/21,7,23,7,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020449/content
2018020450,/api/v1/game/2018020450/feed/live,R,20182019,2018-12-09T00:00:00Z,Final,7,Final,7,FALSE,5,14,12,3,league,3,New York Rangers,/api/v1/teams/3,4,11,11,6,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020450/content
2018020451,/api/v1/game/2018020451/feed/live,R,20182019,2018-12-09T00:00:00Z,Final,7,Final,7,FALSE,4,17,9,3,league,15,Washington Capitals,/api/v1/teams/15,0,16,11,2,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020451/content
2018020452,/api/v1/game/2018020452/feed/live,R,20182019,2018-12-09T01:00:00Z,Final,7,Final,7,FALSE,5,15,11,5,league,28,San Jose Sharks,/api/v1/teams/28,3,13,13,2,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020452/content
2018020453,/api/v1/game/2018020453/feed/live,R,20182019,2018-12-09T03:00:00Z,Final,7,Final,7,FALSE,2,19,10,1,league,18,Nashville Predators,/api/v1/teams/18,5,19,9,2,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020453/content
2018020454,/api/v1/game/2018020454/feed/live,R,20182019,2018-12-09T20:00:00Z,Final,7,Final,7,FALSE,6,13,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,1,10,14,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020454/content
2018020455,/api/v1/game/2018020455/feed/live,R,20182019,2018-12-09T20:00:00Z,Final,7,Final,7,FALSE,1,12,13,3,league,4,Philadelphia Flyers,/api/v1/teams/4,7,18,9,2,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020455/content
2018020456,/api/v1/game/2018020456/feed/live,R,20182019,2018-12-09T22:00:00Z,Final,7,Final,7,FALSE,2,16,10,4,league,6,Boston Bruins,/api/v1/teams/6,1,13,14,4,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020456/content
2018020457,/api/v1/game/2018020457/feed/live,R,20182019,2018-12-09T23:00:00Z,Final,7,Final,7,FALSE,3,15,10,5,league,8,Montréal Canadiens,/api/v1/teams/8,2,9,17,5,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020457/content
2018020458,/api/v1/game/2018020458/feed/live,R,20182019,2018-12-10T01:00:00Z,Final,7,Final,7,FALSE,5,10,12,6,league,1,New Jersey Devils,/api/v1/teams/1,6,16,11,5,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020458/content
2018020459,/api/v1/game/2018020459/feed/live,R,20182019,2018-12-10T02:00:00Z,Final,7,Final,7,FALSE,0,19,10,2,league,20,Calgary Flames,/api/v1/teams/20,1,16,12,2,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020459/content
2018020460,/api/v1/game/2018020460/feed/live,R,20182019,2018-12-10T02:00:00Z,Final,7,Final,7,FALSE,2,16,11,3,league,25,Dallas Stars,/api/v1/teams/25,4,17,14,1,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020460/content
2018020461,/api/v1/game/2018020461/feed/live,R,20182019,2018-12-11T00:00:00Z,Final,7,Final,7,FALSE,2,13,10,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,1,14,11,4,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018020461/content
2018020462,/api/v1/game/2018020462/feed/live,R,20182019,2018-12-11T00:30:00Z,Final,7,Final,7,FALSE,1,11,19,1,league,26,Los Angeles Kings,/api/v1/teams/26,3,14,13,4,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020462/content
2018020463,/api/v1/game/2018020463/feed/live,R,20182019,2018-12-11T00:30:00Z,Final,7,Final,7,FALSE,3,14,13,3,league,3,New York Rangers,/api/v1/teams/3,6,24,7,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020463/content
2018020464,/api/v1/game/2018020464/feed/live,R,20182019,2018-12-11T03:30:00Z,Final,7,Final,7,FALSE,2,10,13,6,league,1,New Jersey Devils,/api/v1/teams/1,5,16,11,5,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020464/content
2018020465,/api/v1/game/2018020465/feed/live,R,20182019,2018-12-12T00:00:00Z,Final,7,Final,7,FALSE,3,13,14,2,league,53,Arizona Coyotes,/api/v1/teams/53,4,17,10,4,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020465/content
2018020466,/api/v1/game/2018020466/feed/live,R,20182019,2018-12-12T00:00:00Z,Final,7,Final,7,FALSE,3,11,19,2,league,26,Los Angeles Kings,/api/v1/teams/26,4,18,9,4,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018020466/content
2018020467,/api/v1/game/2018020467/feed/live,R,20182019,2018-12-12T00:30:00Z,Final,7,Final,7,FALSE,2,14,14,4,league,17,Detroit Red Wings,/api/v1/teams/17,6,18,9,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020467/content
2018020468,/api/v1/game/2018020468/feed/live,R,20182019,2018-12-12T00:00:00Z,Final,7,Final,7,FALSE,4,21,9,1,league,10,Toronto Maple Leafs,/api/v1/teams/10,1,13,12,4,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020468/content
2018020469,/api/v1/game/2018020469/feed/live,R,20182019,2018-12-12T00:00:00Z,Final,7,Final,7,FALSE,3,14,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,2,16,12,2,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020469/content
2018020470,/api/v1/game/2018020470/feed/live,R,20182019,2018-12-12T01:00:00Z,Final,7,Final,7,FALSE,3,11,12,6,league,13,Florida Panthers,/api/v1/teams/13,4,11,14,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020470/content
2018020471,/api/v1/game/2018020471/feed/live,R,20182019,2018-12-12T01:00:00Z,Final,7,Final,7,FALSE,1,13,15,4,league,9,Ottawa Senators,/api/v1/teams/9,3,20,10,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020471/content
2018020472,/api/v1/game/2018020472/feed/live,R,20182019,2018-12-12T01:00:00Z,Final,7,Final,7,FALSE,1,15,11,5,league,8,Montréal Canadiens,/api/v1/teams/8,7,16,12,2,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020472/content
2018020473,/api/v1/game/2018020473/feed/live,R,20182019,2018-12-12T01:00:00Z,Final,7,Final,7,FALSE,3,9,18,5,league,16,Chicago Blackhawks,/api/v1/teams/16,6,19,9,2,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020473/content
2018020474,/api/v1/game/2018020474/feed/live,R,20182019,2018-12-12T02:00:00Z,Final,7,Final,7,FALSE,6,17,12,2,league,22,Edmonton Oilers,/api/v1/teams/22,4,17,9,5,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020474/content
2018020475,/api/v1/game/2018020475/feed/live,R,20182019,2018-12-13T00:00:00Z,Final,7,Final,7,FALSE,3,18,14,1,league,54,Vegas Golden Knights,/api/v1/teams/54,2,14,12,4,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020475/content
2018020476,/api/v1/game/2018020476/feed/live,R,20182019,2018-12-13T01:00:00Z,Final,7,Final,7,FALSE,3,13,11,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,6,10,18,5,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020476/content
2018020477,/api/v1/game/2018020477/feed/live,R,20182019,2018-12-13T01:30:00Z,Final,7,Final,7,FALSE,5,12,13,4,league,4,Philadelphia Flyers,/api/v1/teams/4,6,20,10,2,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020477/content
2018020478,/api/v1/game/2018020478/feed/live,R,20182019,2018-12-13T03:00:00Z,Final,7,Final,7,FALSE,3,16,12,3,league,25,Dallas Stars,/api/v1/teams/25,6,17,11,5,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020478/content
2018020479,/api/v1/game/2018020479/feed/live,R,20182019,2018-12-14T00:00:00Z,Final,7,Final,7,FALSE,1,13,15,2,league,53,Arizona Coyotes,/api/v1/teams/53,3,19,9,4,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018020479/content
2018020480,/api/v1/game/2018020480/feed/live,R,20182019,2018-12-14T00:00:00Z,Final,7,Final,7,FALSE,1,11,20,2,league,26,Los Angeles Kings,/api/v1/teams/26,4,17,12,2,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020480/content
2018020481,/api/v1/game/2018020481/feed/live,R,20182019,2018-12-14T00:30:00Z,Final,7,Final,7,FALSE,4,13,13,4,league,12,Carolina Hurricanes,/api/v1/teams/12,6,16,11,5,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020481/content
2018020482,/api/v1/game/2018020482/feed/live,R,20182019,2018-12-14T00:30:00Z,Final,7,Final,7,FALSE,1,21,10,1,league,10,Toronto Maple Leafs,/api/v1/teams/10,4,25,7,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020482/content
2018020483,/api/v1/game/2018020483/feed/live,R,20182019,2018-12-14T01:00:00Z,Final,7,Final,7,FALSE,3,14,16,4,league,23,Vancouver Canucks,/api/v1/teams/23,4,21,10,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020483/content
2018020484,/api/v1/game/2018020484/feed/live,R,20182019,2018-12-14T01:00:00Z,Final,7,Final,7,FALSE,1,11,13,6,league,13,Florida Panthers,/api/v1/teams/13,5,17,12,2,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020484/content
2018020485,/api/v1/game/2018020485/feed/live,R,20182019,2018-12-14T01:00:00Z,Final,7,Final,7,FALSE,4,17,12,3,league,22,Edmonton Oilers,/api/v1/teams/22,5,20,9,2,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020485/content
2018020486,/api/v1/game/2018020486/feed/live,R,20182019,2018-12-14T03:30:00Z,Final,7,Final,7,FALSE,2,16,13,3,league,25,Dallas Stars,/api/v1/teams/25,3,17,11,5,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020486/content
2018020487,/api/v1/game/2018020487/feed/live,R,20182019,2018-12-15T00:00:00Z,Final,7,Final,7,FALSE,4,18,14,2,league,54,Vegas Golden Knights,/api/v1/teams/54,5,11,13,6,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020487/content
2018020488,/api/v1/game/2018020488/feed/live,R,20182019,2018-12-15T00:00:00Z,Final,7,Final,7,FALSE,4,14,15,2,league,53,Arizona Coyotes,/api/v1/teams/53,3,14,13,4,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020488/content
2018020489,/api/v1/game/2018020489/feed/live,R,20182019,2018-12-15T00:00:00Z,Final,7,Final,7,FALSE,3,17,11,4,league,6,Boston Bruins,/api/v1/teams/6,5,14,11,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020489/content
2018020490,/api/v1/game/2018020490/feed/live,R,20182019,2018-12-15T00:30:00Z,Final,7,Final,7,FALSE,4,14,15,4,league,9,Ottawa Senators,/api/v1/teams/9,2,14,15,4,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020490/content
2018020491,/api/v1/game/2018020491/feed/live,R,20182019,2018-12-15T00:30:00Z,Final,7,Final,7,FALSE,6,19,9,3,league,15,Washington Capitals,/api/v1/teams/15,5,13,13,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020491/content
2018020492,/api/v1/game/2018020492/feed/live,R,20182019,2018-12-15T01:00:00Z,Final,7,Final,7,FALSE,3,17,9,6,league,21,Colorado Avalanche,/api/v1/teams/21,4,12,14,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020492/content
2018020493,/api/v1/game/2018020493/feed/live,R,20182019,2018-12-15T01:30:00Z,Final,7,Final,7,FALSE,4,21,9,2,league,52,Winnipeg Jets,/api/v1/teams/52,3,10,18,6,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020493/content
2018020494,/api/v1/game/2018020494/feed/live,R,20182019,2018-12-15T02:00:00Z,Final,7,Final,7,FALSE,1,12,14,4,league,4,Philadelphia Flyers,/api/v1/teams/4,4,18,12,3,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020494/content
2018020495,/api/v1/game/2018020495/feed/live,R,20182019,2018-12-15T18:30:00Z,Final,7,Final,7,FALSE,2,21,10,2,league,20,Calgary Flames,/api/v1/teams/20,1,17,13,2,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020495/content
2018020496,/api/v1/game/2018020496/feed/live,R,20182019,2018-12-16T00:00:00Z,Final,7,Final,7,FALSE,2,14,16,4,league,9,Ottawa Senators,/api/v1/teams/9,5,17,11,5,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020496/content
2018020497,/api/v1/game/2018020497/feed/live,R,20182019,2018-12-16T00:00:00Z,Final,7,Final,7,FALSE,3,21,10,2,league,10,Toronto Maple Leafs,/api/v1/teams/10,4,12,13,6,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020497/content
2018020498,/api/v1/game/2018020498/feed/live,R,20182019,2018-12-16T00:00:00Z,Final,7,Final,7,FALSE,3,14,15,5,league,17,Detroit Red Wings,/api/v1/teams/17,4,15,12,4,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018020498/content
2018020499,/api/v1/game/2018020499/feed/live,R,20182019,2018-12-16T00:00:00Z,Final,7,Final,7,FALSE,3,11,20,3,league,26,Los Angeles Kings,/api/v1/teams/26,4,15,11,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020499/content
2018020500,/api/v1/game/2018020500/feed/live,R,20182019,2018-12-16T00:00:00Z,Final,7,Final,7,FALSE,3,19,9,5,league,7,Buffalo Sabres,/api/v1/teams/7,4,20,9,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020500/content
2018020501,/api/v1/game/2018020501/feed/live,R,20182019,2018-12-16T00:00:00Z,Final,7,Final,7,FALSE,2,18,11,5,league,24,Anaheim Ducks,/api/v1/teams/24,1,17,12,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020501/content
2018020502,/api/v1/game/2018020502/feed/live,R,20182019,2018-12-16T01:00:00Z,Final,7,Final,7,FALSE,1,11,13,7,league,1,New Jersey Devils,/api/v1/teams/1,2,22,10,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020502/content
2018020503,/api/v1/game/2018020503/feed/live,R,20182019,2018-12-16T02:00:00Z,Final,7,Final,7,FALSE,4,16,14,3,league,25,Dallas Stars,/api/v1/teams/25,6,18,9,6,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020503/content
2018020504,/api/v1/game/2018020504/feed/live,R,20182019,2018-12-16T03:00:00Z,Final,7,Final,7,FALSE,1,12,15,4,league,4,Philadelphia Flyers,/api/v1/teams/4,5,15,16,4,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020504/content
2018020505,/api/v1/game/2018020505/feed/live,R,20182019,2018-12-16T17:30:00Z,Final,7,Final,7,FALSE,4,19,14,2,league,54,Vegas Golden Knights,/api/v1/teams/54,3,14,13,5,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020505/content
2018020506,/api/v1/game/2018020506/feed/live,R,20182019,2018-12-16T18:00:00Z,Final,7,Final,7,FALSE,0,14,16,2,league,53,Arizona Coyotes,/api/v1/teams/53,3,14,13,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020506/content
2018020507,/api/v1/game/2018020507/feed/live,R,20182019,2018-12-16T20:00:00Z,Final,7,Final,7,FALSE,7,22,10,2,league,20,Calgary Flames,/api/v1/teams/20,2,12,15,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020507/content
2018020508,/api/v1/game/2018020508/feed/live,R,20182019,2018-12-16T22:00:00Z,Final,7,Final,7,FALSE,4,20,9,5,league,7,Buffalo Sabres,/api/v1/teams/7,2,17,12,4,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020508/content
2018020509,/api/v1/game/2018020509/feed/live,R,20182019,2018-12-17T00:00:00Z,Final,7,Final,7,FALSE,7,18,11,5,league,28,San Jose Sharks,/api/v1/teams/28,3,10,19,6,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020509/content
